course_id,chapter_no,chapter_id,chapter_name,chapter_item_id,chapter_item_no,chapter_item_name,chapter_item_type,video_length_in_seconds
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,62170b57a9eb0f00075cea13,4,全身照坐姿常見錯誤示範,LECTURE,171
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb73,5,全身照坐姿拍出好比例,LECTURE,940
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb81,6,請試著替對方拍出好比例的照片吧！,ASSIGNMENT,
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb74,7,表情拍不好的原因,LECTURE,363
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb75,8,為什麼看起來胖,LECTURE,306
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb76,9,特殊情況應變法,LECTURE,368
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb77,10,簡單構圖,LECTURE,366
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,62170be3904f8e00067c5886,11,閱讀光線,LECTURE,603
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb78,12,人帶景的一秒構圖法,LECTURE,363
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb79,13,逆光順光都能拍出充滿旅遊感的照片,LECTURE,427
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7a,14,兩人一起自拍變得更有趣的方式,LECTURE,237
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7b,15,食物與人一起入鏡的秘訣,LECTURE,491
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7c,16,站在鏡頭前到底要做什麼（女生篇）,LECTURE,272
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,62170c0995e1000007b61bf3,17,站在鏡頭前到底要做什麼（男生篇）,LECTURE,659
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7d,18,不再手足無措的 POSE 觀念與練習方法,LECTURE,446
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7e,19,讓表情變換自如的練習方法 ,LECTURE,209
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb7f,20,持續拍照進步的心法,LECTURE,203
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,5a1e1735a2c4b000589dcb80,21,Special Bonus: COCO的面對鏡頭心法分享,LECTURE,240
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,62170c50a9eb0f00075d43f9,22,Bonus：適合拍照的服裝挑選要訣,LECTURE,514
575045e7206cd60900c53085,1,5c91835bed65c200740ef1b3,本課程不分章節,62170c51d53f09000635c54b,23,Bonus：替寵物拍攝更生動的小秘訣,LECTURE,235
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd152,1,什麼是成長駭客行銷?,LECTURE,315
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd153,2,什麼是Landing Page?,LECTURE,303
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd154,3,什麼是AARRR成長模型?,LECTURE,210
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd155,4,AARRR實例解說-Hahow範例,LECTURE,457
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd156,5,開始打造你的第1個Landing page (基本)：平台註冊,LECTURE,238
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd157,6,開始打造你的第1個Landing page (基本)：主控台簡介,LECTURE,1069
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd158,7,開始打造你的第1個Landing page (基本)：工具列簡介,LECTURE,1053
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd159,8,開始打造你的第1個Landing page (基本)：文字編輯,LECTURE,831
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15a,9,開始打造你的第1個Landing page (基本)：背景編輯,LECTURE,172
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15b,10,開始打造你的第1個Landing page (基本)：圖片編輯,LECTURE,243
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15c,11,開始打造你的第1個Landing page (進階)：表格編輯(1),LECTURE,362
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15d,12,開始打造你的第1個Landing page (進階)：表格編輯(2),LECTURE,240
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15e,13,開始打造你的第1個Landing page (進階)：發佈到暫存網址,LECTURE,156
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd15f,14,開始打造你的第1個Landing page (進階)：將網頁發佈到Facebook,LECTURE,154
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd160,15,開始打造你的第1個Landing page (進階)：將網頁發佈到Wordpress,LECTURE,256
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd161,16,開始打造你的第1個Landing page (進階)：將網頁發佈到自訂網址,LECTURE,306
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd162,17,開始打造你的第1個Landing page (進階)：響應式網頁製作,LECTURE,456
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd163,18,開始打造你的第1個Landing page (進階)：數據分析,LECTURE,370
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd164,19,開始打造你的第1個Landing page (進階)：A/B測試,LECTURE,238
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd165,20,開始打造你的第1個Landing page (特殊技)：整合漂亮中文字型Just Font,LECTURE,362
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd166,21,開始打造你的第1個Landing page (特殊技)：如何嵌入Line分享按鈕,LECTURE,166
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd167,22,開始打造你的第1個Landing page (解鎖課程)：整合自動電子報平台Mailchimp,LECTURE,321
576015bbf1399b0900e2275a,1,5c91835bed65c200740ef1cc,本課程不分章節,5a1e1744a2c4b000589dd168,23,作業題目：試著做出自己的Landing page吧！,ASSIGNMENT,
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de266,1,課程複習篇（大寫練習）,LECTURE,775
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de267,2,課程複習篇（小寫練習）,LECTURE,768
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de268,3,基本字體繪製概念（襯線字.無襯線字.手書）,LECTURE,989
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de269,4,Flourish(裝飾線）設計方法,LECTURE,999
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26a,5,草稿繪製-風格確定,LECTURE,977
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26b,6,修整與定稿,LECTURE,911
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26c,7,作品進入illustrator，介紹Pen tool(鋼筆工具),LECTURE,720
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26d,8,向量化自己的Logo,LECTURE,1439
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26e,9,修整與微調-空間平衡,LECTURE,773
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de26f,10,配色與後製,LECTURE,822
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de270,11,結論,LECTURE,159
57611649f1399b0900e22e31,1,5c91835bed65c200740ef1cf,本課程不分章節,5a1e1761a2c4b000589de273,12,完成一組向量化的Logo,ASSIGNMENT,
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca5b,1,第一章：工具介紹及前置作業,LECTURE,100
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca5c,2,第二章：花材介紹,LECTURE,80
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca5d,3,第三章：加工花莖,LECTURE,188
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca5e,4,第四章：開花,LECTURE,367
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca5f,5,第五章：繡球花製作,LECTURE,538
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca60,6,第六章：緞帶的使用,LECTURE,594
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca61,7,第七章：插花,LECTURE,469
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca62,8,第八章：包裝,LECTURE,251
57638167f1399b0900e23d71,1,5c91835bed65c200740ef1d3,本課程不分章節,5a1e1733a2c4b000589dca63,9,製作美麗的不凋花禮,ASSIGNMENT,
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd70f,1,快速上手：五步驟基本影像處理,LECTURE,681
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd710,2,基本修圖：去除照片髒點及自動修片,LECTURE,701
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd711,3,基本選取工具,LECTURE,882
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd712,4,繪畫,LECTURE,1232
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd713,5,改變色調,LECTURE,842
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd714,6,特殊效果,LECTURE,720
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd715,7,圖層基本操作,LECTURE,715
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd716,8,圖層遮色片,LECTURE,553
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd717,9,調整圖層,LECTURE,842
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd718,10,文字,LECTURE,738
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd719,11,圖層樣式,LECTURE,618
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71a,12,向量繪圖,LECTURE,727
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71b,13,選取範圍應用,LECTURE,776
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71c,14,解析度,LECTURE,379
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71d,15,儲存檔案,LECTURE,586
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71e,16,建立自己的工作習慣,LECTURE,313
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd71f,17,綜合練習一：LOMO風格創作,LECTURE,923
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd720,18,綜合練習二：人像美白肌膚變身術,LECTURE,1263
5763a7ecf1399b0900e23f3a,1,5c91835bed65c200740ef1d5,本課程不分章節,5a1e1750a2c4b000589dd721,19,動手做做看,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce69,1,「新版」為什麼無法流暢、自然的講英文? 【心態篇】,LECTURE,778
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6a,2,「新版」為什麼無法流暢、自然的講英文? 【聽力篇】,LECTURE,1060
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6b,3,「新版」為什麼無法流暢、自然的講英文? 【表達篇】,LECTURE,1279
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6c,4,「新版」講出流暢英文的關鍵與心法【發音】,LECTURE,1086
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5cefee20ea2d0500209c7a97,5,錄下20秒的發音模仿!,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5bcc991ae97c2d001e11c5e3,6,「新版」講出流暢英文的關鍵與心法【結構】,LECTURE,1206
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5ce6d15203a9be0020be1647,7,學會使用動詞！,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6d,8,「新版」四個步驟，現在就說出流暢英文!,LECTURE,1113
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5ce6d24e03a9be0020be167d,9,四個步驟，開口描述情況/圖片!,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6e,10,「新版」情境練習一：簡短對話,LECTURE,1230
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce6f,11,「新版」情境練習二：簡短演講[介紹人物],LECTURE,599
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5c978895938233001f8c1005,12,「新版」情境練習二：簡短演講[簡報開頭],LECTURE,455
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5ce6d40303a9be0020be16fb,13,選擇一個課堂情境，試著講出來！,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce70,14,「新版」英文口說永久且持續進步的技巧,LECTURE,609
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5c41f617ae76e0002097a830,15,活化單字！試著用課堂教的方法學會這些單字句型吧!,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce71,16,「新版」如何快速累積口語單字量,LECTURE,907
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5c9878e2938233001f8c3a0c,17,Shadowing & Paraphrasing 練習,ASSIGNMENT,
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce72,18,「新版」第一次閒聊就變朋友，好發揮的英文聊天主題,LECTURE,778
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5cce6c9ac217950020eb8f40,19,「新版」用英文講出好故事的訣竅,LECTURE,330
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce74,20,「新版」如何準備英文簡報/演講，才能擺脫背稿、侃侃而談?,LECTURE,564
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce75,21,「新版」用英文做Elevator pitch、推銷產品、自我介紹的必勝公式,LECTURE,557
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce76,22,結語-Yiling的小閒聊,LECTURE,143
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce77,23,更新: 上完課，還講得不夠流暢該怎麼做?,LECTURE,683
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce78,24,更新：講英文忽然卡住的系統化處理方法,LECTURE,888
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce79,25,更新：如何有意識地培養語感？講得更正確、更道地！,LECTURE,898
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e702f3e33cf001eae1053,26,慶祝評價滿40則更新：內容字如何運用在句構當中？,LECTURE,701
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e7a8c3e33cf001eae108a,27,慶祝評價滿40則更新：英文長句如何斷句斷得自然,LECTURE,640
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e81ee3e33cf001eae109f,28,慶祝評價滿40則更新：英文圖片描述練習一,LECTURE,506
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e82333e33cf001eae10a2,29,慶祝評價滿40則更新：英文圖片描述練習二,LECTURE,445
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e8a8f3e33cf001eae10e2,30,慶祝評價滿40則更新：英文問句應答練習,LECTURE,828
57728810c2917a110075fb68,1,5c91835bed65c200740ef1e9,本課程不分章節,5a1e173fa2c4b000589dce7a,31,大聲念出英文 或 用英文推廣產品，讓大家心癢癢!! 二選一,ASSIGNMENT,
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c3,1,篆刻用具介紹：篆刻刀、印床、砂紙。,LECTURE,279
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c4,2,如何設計一方印章：漢字、圖像。（附帶介紹古文字字典）,LECTURE,205
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c5,3,如何挑選印石：分辨石材的種類及質地。,LECTURE,369
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c6,4,如何將印稿上石：墨拓法、複寫法、影印法。,LECTURE,743
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c7,5,「陰刻」刀法介紹及示範。,LECTURE,345
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c8,6,「陽刻」刀法介紹及示範。,LECTURE,363
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5c9,7,如何蓋印章：正拓法、反拓法。（附帶介紹印泥）,LECTURE,457
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5ca,8,印章的用途：實用的、藝術的。（生活中的印章舉例）,LECTURE,169
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5cb,9,印章的美感：歷代名作賞析。,LECTURE,248
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5cc,10,額外補充：刻章實務技巧分享。,LECTURE,347
5772b51ec2917a110075fcf9,1,5c91835bed65c200740ef1ea,本課程不分章節,5a1e174da2c4b000589dd5cd,11,手刻一方印章！,ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcaf7,1,新手上路：踏出關鍵的第一步(版本分析、圖紙大小、工程圖學標準、Windows快速鍵),LECTURE,469
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcaf8,2,新手上路：踏出關鍵的第二步(建立圖檔位置與相關資料夾、建立專屬捷徑),LECTURE,269
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcaf9,3,專屬捷徑：進入作戰指揮總部(掌握主控權二大關鍵與調整更貼心的設定),LECTURE,728
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcafa,4,輕鬆佈置：工作區操作之門面(新舊整合、自訂頁籤面板、工具列),LECTURE,671
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcafb,5,靈活滑鼠：滾輪三大功能與縮放進階控制(重生、滑鼠滾動量、平滑縮放控制),LECTURE,360
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcafc,6,隨心所選：精準選取物件技巧(Window框、Crossing框、移出、籬選、套索選取),LECTURE,566
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcafd,7,基本馬步：新手上路基本功，第一個練習圖(線圓弧、聚合線、複製、移動、比例、旋轉、鏡射),LECTURE,509
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcafe,8,基本馬步：新手上路基本功，第二個練習圖(二階三階八階樓梯練習+尺寸標註),LECTURE,553
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb3d,9,熱身作業：單元8(基本馬步-2階3階8階樓梯),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcaff,10,基本馬步：新手上路基本功，第三個練習圖(五把圓規、五把弧，三種陣列、五種建構線),LECTURE,1088
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb00,11,掌握關鍵：六個重要設定小主管(圖層、標註、文字、物件鎖點、單位、點型式),LECTURE,445
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb01,12,知己知彼：熟悉重要功能鍵(F1~F12、CTRL系列),LECTURE,907
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb02,13,紮穩馬步：基礎繪圖心法一(線、圓、等分、鏡射、偏移複製、圓角、半徑直徑線性對齊標註),LECTURE,794
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c754ea97499001e46270f,14,單元12(繪圖心法、紮穩馬步1),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb03,15,紮穩馬步：基礎繪圖心法二(大肚弧、環形陣列、建構線),LECTURE,798
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c757da97499001e462711,16,單元13(繪圖心法、紮穩馬步2),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb04,17,紮穩馬步：基礎繪圖心法三(正多邊形、多重偏移複製、三切圓),LECTURE,866
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c75bca97499001e462715,18,單元14(繪圖心法、紮穩馬步3),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb05,19,階段驗收：小小感動，真的能畫圖囉!,LECTURE,240
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb06,20,紮穩馬步：基礎繪圖心法四(相對座標表示法、圓角、掣點作圖法),LECTURE,857
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c75e1a97499001e46271d,21,單元16(繪圖心法、紮穩馬步4),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb07,22,紮穩馬步：基礎繪圖心法五(複製陣列、矩形陣列、TK追蹤法、門框、置物櫃),LECTURE,967
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c75e2a97499001e46271f,23,單元17(繪圖心法、紮穩馬步5),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb08,24,紮穩馬步：基礎繪圖心法六(特殊幾何圖),LECTURE,726
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c7618a97499001e462723,25,單元18(繪圖心法、紮穩馬步6),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb09,26,階段驗收：累積實力，出手快、狠、準,LECTURE,321
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb0a,27,紮穩馬步：基礎繪圖心法七(掣點之比例+複製、取代角度法),LECTURE,710
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c7630a97499001e462726,28,單元20(繪圖心法、紮穩馬步7),ASSIGNMENT,
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a1e1734a2c4b000589dcb0b,29,紮穩馬步：基礎繪圖心法八(逆向作圖法+比例、矩形陣列調整),LECTURE,684
577d9599d0c303070041173a,1,5c91835bed65c200740ef1f7,本課程不分章節,5a5c7651a97499001e462728,30,單元21(繪圖心法、紮穩馬步8),ASSIGNMENT,
